FPR,TPR,Model,Phase,AUC
0.11555842479018721,0.32669322709163345,ExtraTrees,Phase 2,0.6981486577897577
0.11620400258231117,0.32669322709163345,ExtraTrees,Phase 2,0.6981486577897577
0.11620400258231117,0.33067729083665337,ExtraTrees,Phase 2,0.6981486577897577
0.11684958037443512,0.33067729083665337,ExtraTrees,Phase 2,0.6981486577897577
0.11684958037443512,0.3346613545816733,ExtraTrees,Phase 2,0.6981486577897577
0.11814073595868302,0.3346613545816733,ExtraTrees,Phase 2,0.6981486577897577
0.11814073595868302,0.3386454183266932,ExtraTrees,Phase 2,0.6981486577897577
0.12007746933505488,0.3386454183266932,ExtraTrees,Phase 2,0.6981486577897577
0.12007746933505488,0.3426294820717131,ExtraTrees,Phase 2,0.6981486577897577
0.12136862491930278,0.3426294820717131,ExtraTrees,Phase 2,0.6981486577897577
0.12136862491930278,0.3466135458167331,ExtraTrees,Phase 2,0.6981486577897577
0.12265978050355068,0.3466135458167331,ExtraTrees,Phase 2,0.6981486577897577
0.12265978050355068,0.350597609561753,ExtraTrees,Phase 2,0.6981486577897577
0.12459651387992253,0.350597609561753,ExtraTrees,Phase 2,0.6981486577897577
0.12459651387992253,0.3545816733067729,ExtraTrees,Phase 2,0.6981486577897577
0.12524209167204647,0.3545816733067729,ExtraTrees,Phase 2,0.6981486577897577
0.12524209167204647,0.36254980079681276,ExtraTrees,Phase 2,0.6981486577897577
0.13040671400903808,0.36254980079681276,ExtraTrees,Phase 2,0.6981486577897577
0.13040671400903808,0.3665338645418327,ExtraTrees,Phase 2,0.6981486577897577
0.13621691413815365,0.3665338645418327,ExtraTrees,Phase 2,0.6981486577897577
0.13621691413815365,0.3705179282868526,ExtraTrees,Phase 2,0.6981486577897577
0.1394448030987734,0.3705179282868526,ExtraTrees,Phase 2,0.6981486577897577
0.1394448030987734,0.3745019920318725,ExtraTrees,Phase 2,0.6981486577897577
0.1407359586830213,0.3745019920318725,ExtraTrees,Phase 2,0.6981486577897577
0.1407359586830213,0.3784860557768924,ExtraTrees,Phase 2,0.6981486577897577
0.14202711426726922,0.3784860557768924,ExtraTrees,Phase 2,0.6981486577897577
0.14202711426726922,0.38247011952191234,ExtraTrees,Phase 2,0.6981486577897577
0.14460942543576502,0.38247011952191234,ExtraTrees,Phase 2,0.6981486577897577
0.14460942543576502,0.38645418326693226,ExtraTrees,Phase 2,0.6981486577897577
0.14912846998063267,0.38645418326693226,ExtraTrees,Phase 2,0.6981486577897577
0.14912846998063267,0.3904382470119522,ExtraTrees,Phase 2,0.6981486577897577
0.15106520335700452,0.3904382470119522,ExtraTrees,Phase 2,0.6981486577897577
0.15106520335700452,0.398406374501992,ExtraTrees,Phase 2,0.6981486577897577
0.15364751452550032,0.398406374501992,ExtraTrees,Phase 2,0.6981486577897577
0.15364751452550032,0.40239043824701193,ExtraTrees,Phase 2,0.6981486577897577
0.1594577146546159,0.40239043824701193,ExtraTrees,Phase 2,0.6981486577897577
0.1594577146546159,0.4063745019920319,ExtraTrees,Phase 2,0.6981486577897577
0.16139444803098774,0.4063745019920319,ExtraTrees,Phase 2,0.6981486577897577
0.16139444803098774,0.41434262948207173,ExtraTrees,Phase 2,0.6981486577897577
0.16397675919948354,0.41434262948207173,ExtraTrees,Phase 2,0.6981486577897577
0.16397675919948354,0.41832669322709165,ExtraTrees,Phase 2,0.6981486577897577
0.16526791478373143,0.41832669322709165,ExtraTrees,Phase 2,0.6981486577897577
0.16526791478373143,0.42231075697211157,ExtraTrees,Phase 2,0.6981486577897577
0.1672046481601033,0.42231075697211157,ExtraTrees,Phase 2,0.6981486577897577
0.1672046481601033,0.4262948207171315,ExtraTrees,Phase 2,0.6981486577897577
0.16785022595222723,0.4262948207171315,ExtraTrees,Phase 2,0.6981486577897577
0.16785022595222723,0.4302788844621514,ExtraTrees,Phase 2,0.6981486577897577
0.17495158166559072,0.4302788844621514,ExtraTrees,Phase 2,0.6981486577897577
0.17495158166559072,0.4342629482071713,ExtraTrees,Phase 2,0.6981486577897577
0.17817947062621045,0.4342629482071713,ExtraTrees,Phase 2,0.6981486577897577
0.17817947062621045,0.43824701195219123,ExtraTrees,Phase 2,0.6981486577897577
0.1788250484183344,0.43824701195219123,ExtraTrees,Phase 2,0.6981486577897577
0.1788250484183344,0.44223107569721115,ExtraTrees,Phase 2,0.6981486577897577
0.17947062621045837,0.44223107569721115,ExtraTrees,Phase 2,0.6981486577897577
0.17947062621045837,0.44621513944223107,ExtraTrees,Phase 2,0.6981486577897577
0.18850871530019367,0.44621513944223107,ExtraTrees,Phase 2,0.6981486577897577
0.18850871530019367,0.450199203187251,ExtraTrees,Phase 2,0.6981486577897577
0.1949644932214332,0.450199203187251,ExtraTrees,Phase 2,0.6981486577897577
0.1949644932214332,0.4541832669322709,ExtraTrees,Phase 2,0.6981486577897577
0.19561007101355712,0.4541832669322709,ExtraTrees,Phase 2,0.6981486577897577
0.19561007101355712,0.4581673306772908,ExtraTrees,Phase 2,0.6981486577897577
0.19625564880568108,0.4581673306772908,ExtraTrees,Phase 2,0.6981486577897577
0.19625564880568108,0.46215139442231074,ExtraTrees,Phase 2,0.6981486577897577
0.19819238218205293,0.46215139442231074,ExtraTrees,Phase 2,0.6981486577897577
0.19819238218205293,0.4701195219123506,ExtraTrees,Phase 2,0.6981486577897577
0.2065848934796643,0.4701195219123506,ExtraTrees,Phase 2,0.6981486577897577
0.2065848934796643,0.47410358565737054,ExtraTrees,Phase 2,0.6981486577897577
0.210458360232408,0.47410358565737054,ExtraTrees,Phase 2,0.6981486577897577
0.210458360232408,0.47808764940239046,ExtraTrees,Phase 2,0.6981486577897577
0.21239509360877987,0.47808764940239046,ExtraTrees,Phase 2,0.6981486577897577
0.21239509360877987,0.4820717131474104,ExtraTrees,Phase 2,0.6981486577897577
0.21949644932214332,0.4820717131474104,ExtraTrees,Phase 2,0.6981486577897577
0.21949644932214332,0.4900398406374502,ExtraTrees,Phase 2,0.6981486577897577
0.2207876049063912,0.4900398406374502,ExtraTrees,Phase 2,0.6981486577897577
0.2207876049063912,0.4940239043824701,ExtraTrees,Phase 2,0.6981486577897577
0.23757262750161395,0.4940239043824701,ExtraTrees,Phase 2,0.6981486577897577
0.23757262750161395,0.49800796812749004,ExtraTrees,Phase 2,0.6981486577897577
0.24273724983860556,0.49800796812749004,ExtraTrees,Phase 2,0.6981486577897577
0.24273724983860556,0.5099601593625498,ExtraTrees,Phase 2,0.6981486577897577
0.2446739832149774,0.5099601593625498,ExtraTrees,Phase 2,0.6981486577897577
0.2446739832149774,0.5179282868525896,ExtraTrees,Phase 2,0.6981486577897577
0.24983860555196902,0.5179282868525896,ExtraTrees,Phase 2,0.6981486577897577
0.24983860555196902,0.5219123505976095,ExtraTrees,Phase 2,0.6981486577897577
0.25048418334409295,0.5219123505976095,ExtraTrees,Phase 2,0.6981486577897577
0.25048418334409295,0.5298804780876494,ExtraTrees,Phase 2,0.6981486577897577
0.2543576500968367,0.5298804780876494,ExtraTrees,Phase 2,0.6981486577897577
0.2543576500968367,0.5338645418326693,ExtraTrees,Phase 2,0.6981486577897577
0.25629438347320854,0.5338645418326693,ExtraTrees,Phase 2,0.6981486577897577
0.25629438347320854,0.5378486055776892,ExtraTrees,Phase 2,0.6981486577897577
0.2575855390574564,0.5378486055776892,ExtraTrees,Phase 2,0.6981486577897577
0.2575855390574564,0.5418326693227091,ExtraTrees,Phase 2,0.6981486577897577
0.263395739186572,0.5418326693227091,ExtraTrees,Phase 2,0.6981486577897577
0.263395739186572,0.545816733067729,ExtraTrees,Phase 2,0.6981486577897577
0.26404131697869593,0.545816733067729,ExtraTrees,Phase 2,0.6981486577897577
0.26404131697869593,0.549800796812749,ExtraTrees,Phase 2,0.6981486577897577
0.2672692059393157,0.549800796812749,ExtraTrees,Phase 2,0.6981486577897577
0.2672692059393157,0.5537848605577689,ExtraTrees,Phase 2,0.6981486577897577
0.26920593931568754,0.5537848605577689,ExtraTrees,Phase 2,0.6981486577897577
0.26920593931568754,0.5577689243027888,ExtraTrees,Phase 2,0.6981486577897577
0.2775984506132989,0.5577689243027888,ExtraTrees,Phase 2,0.6981486577897577
0.2775984506132989,0.5617529880478087,ExtraTrees,Phase 2,0.6981486577897577
0.28728211749515814,0.5617529880478087,ExtraTrees,Phase 2,0.6981486577897577
0.28728211749515814,0.5657370517928287,ExtraTrees,Phase 2,0.6981486577897577
0.3001936733376372,0.5657370517928287,ExtraTrees,Phase 2,0.6981486577897577
0.3001936733376372,0.5697211155378487,ExtraTrees,Phase 2,0.6981486577897577
0.30342156229825695,0.5697211155378487,ExtraTrees,Phase 2,0.6981486577897577
0.30342156229825695,0.5737051792828686,ExtraTrees,Phase 2,0.6981486577897577
0.31504196255648803,0.5737051792828686,ExtraTrees,Phase 2,0.6981486577897577
0.31504196255648803,0.5776892430278885,ExtraTrees,Phase 2,0.6981486577897577
0.31762427372498386,0.5776892430278885,ExtraTrees,Phase 2,0.6981486577897577
0.31762427372498386,0.5816733067729084,ExtraTrees,Phase 2,0.6981486577897577
0.3240800516462234,0.5816733067729084,ExtraTrees,Phase 2,0.6981486577897577
0.3240800516462234,0.5856573705179283,ExtraTrees,Phase 2,0.6981486577897577
0.328599096191091,0.5856573705179283,ExtraTrees,Phase 2,0.6981486577897577
0.328599096191091,0.5896414342629482,ExtraTrees,Phase 2,0.6981486577897577
0.3318269851517108,0.5896414342629482,ExtraTrees,Phase 2,0.6981486577897577
0.3318269851517108,0.5936254980079682,ExtraTrees,Phase 2,0.6981486577897577
0.33247256294383476,0.5936254980079682,ExtraTrees,Phase 2,0.6981486577897577
0.33247256294383476,0.5976095617529881,ExtraTrees,Phase 2,0.6981486577897577
0.3344092963202066,0.5976095617529881,ExtraTrees,Phase 2,0.6981486577897577
0.3344092963202066,0.601593625498008,ExtraTrees,Phase 2,0.6981486577897577
0.3369916074887024,0.601593625498008,ExtraTrees,Phase 2,0.6981486577897577
0.3369916074887024,0.6055776892430279,ExtraTrees,Phase 2,0.6981486577897577
0.34538411878631375,0.6055776892430279,ExtraTrees,Phase 2,0.6981486577897577
0.34538411878631375,0.6095617529880478,ExtraTrees,Phase 2,0.6981486577897577
0.3518398967075533,0.6095617529880478,ExtraTrees,Phase 2,0.6981486577897577
0.3518398967075533,0.6135458167330677,ExtraTrees,Phase 2,0.6981486577897577
0.3537766300839251,0.6135458167330677,ExtraTrees,Phase 2,0.6981486577897577
0.3537766300839251,0.6175298804780877,ExtraTrees,Phase 2,0.6981486577897577
0.35442220787604906,0.6175298804780877,ExtraTrees,Phase 2,0.6981486577897577
0.35442220787604906,0.6215139442231076,ExtraTrees,Phase 2,0.6981486577897577
0.35571336346029697,0.6215139442231076,ExtraTrees,Phase 2,0.6981486577897577
0.35571336346029697,0.6254980079681275,ExtraTrees,Phase 2,0.6981486577897577
0.3570045190445449,0.6254980079681275,ExtraTrees,Phase 2,0.6981486577897577
0.3570045190445449,0.6294820717131474,ExtraTrees,Phase 2,0.6981486577897577
0.3737895416397676,0.6294820717131474,ExtraTrees,Phase 2,0.6981486577897577
0.3737895416397676,0.6334661354581673,ExtraTrees,Phase 2,0.6981486577897577
0.38089089735313103,0.6334661354581673,ExtraTrees,Phase 2,0.6981486577897577
0.38089089735313103,0.6374501992031872,ExtraTrees,Phase 2,0.6981486577897577
0.381536475145255,0.6374501992031872,ExtraTrees,Phase 2,0.6981486577897577
0.381536475145255,0.6414342629482072,ExtraTrees,Phase 2,0.6981486577897577
0.3867010974822466,0.6414342629482072,ExtraTrees,Phase 2,0.6981486577897577
0.3867010974822466,0.6454183266932271,ExtraTrees,Phase 2,0.6981486577897577
0.38734667527437056,0.6454183266932271,ExtraTrees,Phase 2,0.6981486577897577
0.38734667527437056,0.649402390438247,ExtraTrees,Phase 2,0.6981486577897577
0.38863783085861847,0.649402390438247,ExtraTrees,Phase 2,0.6981486577897577
0.38863783085861847,0.6533864541832669,ExtraTrees,Phase 2,0.6981486577897577
0.3905745642349903,0.6533864541832669,ExtraTrees,Phase 2,0.6981486577897577
0.3905745642349903,0.6573705179282868,ExtraTrees,Phase 2,0.6981486577897577
0.4092963202065849,0.6573705179282868,ExtraTrees,Phase 2,0.6981486577897577
0.4092963202065849,0.6613545816733067,ExtraTrees,Phase 2,0.6981486577897577
0.41058747579083277,0.6613545816733067,ExtraTrees,Phase 2,0.6981486577897577
0.41058747579083277,0.6653386454183267,ExtraTrees,Phase 2,0.6981486577897577
0.41252420916720467,0.6653386454183267,ExtraTrees,Phase 2,0.6981486577897577
0.41252420916720467,0.6693227091633466,ExtraTrees,Phase 2,0.6981486577897577
0.42479018721755973,0.6693227091633466,ExtraTrees,Phase 2,0.6981486577897577
0.42479018721755973,0.6733067729083665,ExtraTrees,Phase 2,0.6981486577897577
0.4280180761781795,0.6733067729083665,ExtraTrees,Phase 2,0.6981486577897577
0.4280180761781795,0.6812749003984063,ExtraTrees,Phase 2,0.6981486577897577
0.4306003873466753,0.6812749003984063,ExtraTrees,Phase 2,0.6981486577897577
0.4306003873466753,0.6852589641434262,ExtraTrees,Phase 2,0.6981486577897577
0.43770174306003873,0.6852589641434262,ExtraTrees,Phase 2,0.6981486577897577
0.43770174306003873,0.6932270916334662,ExtraTrees,Phase 2,0.6981486577897577
0.43834732085216266,0.6932270916334662,ExtraTrees,Phase 2,0.6981486577897577
0.43834732085216266,0.6972111553784861,ExtraTrees,Phase 2,0.6981486577897577
0.44028405422853456,0.6972111553784861,ExtraTrees,Phase 2,0.6981486577897577
0.44028405422853456,0.701195219123506,ExtraTrees,Phase 2,0.6981486577897577
0.44544867656552617,0.701195219123506,ExtraTrees,Phase 2,0.6981486577897577
0.44544867656552617,0.7091633466135459,ExtraTrees,Phase 2,0.6981486577897577
0.4460942543576501,0.7091633466135459,ExtraTrees,Phase 2,0.6981486577897577
0.4460942543576501,0.7131474103585658,ExtraTrees,Phase 2,0.6981486577897577
0.4525500322788896,0.7131474103585658,ExtraTrees,Phase 2,0.6981486577897577
0.4525500322788896,0.7171314741035857,ExtraTrees,Phase 2,0.6981486577897577
0.4615881213686249,0.7171314741035857,ExtraTrees,Phase 2,0.6981486577897577
0.4615881213686249,0.7250996015936255,ExtraTrees,Phase 2,0.6981486577897577
0.4693350548741123,0.7250996015936255,ExtraTrees,Phase 2,0.6981486577897577
0.4693350548741123,0.7290836653386454,ExtraTrees,Phase 2,0.6981486577897577
0.47127178825048416,0.7290836653386454,ExtraTrees,Phase 2,0.6981486577897577
0.47127178825048416,0.7330677290836654,ExtraTrees,Phase 2,0.6981486577897577
0.4725629438347321,0.7330677290836654,ExtraTrees,Phase 2,0.6981486577897577
0.4725629438347321,0.7370517928286853,ExtraTrees,Phase 2,0.6981486577897577
0.4777275661717237,0.7370517928286853,ExtraTrees,Phase 2,0.6981486577897577
0.4777275661717237,0.7410358565737052,ExtraTrees,Phase 2,0.6981486577897577
0.49580374435119434,0.7410358565737052,ExtraTrees,Phase 2,0.6981486577897577
0.49580374435119434,0.7529880478087649,ExtraTrees,Phase 2,0.6981486577897577
0.49903163331181405,0.7529880478087649,ExtraTrees,Phase 2,0.6981486577897577
0.49903163331181405,0.7569721115537849,ExtraTrees,Phase 2,0.6981486577897577
0.511943189154293,0.7569721115537849,ExtraTrees,Phase 2,0.6981486577897577
0.511943189154293,0.7609561752988048,ExtraTrees,Phase 2,0.6981486577897577
0.513234344738541,0.7609561752988048,ExtraTrees,Phase 2,0.6981486577897577
0.513234344738541,0.7649402390438247,ExtraTrees,Phase 2,0.6981486577897577
0.5183989670755326,0.7649402390438247,ExtraTrees,Phase 2,0.6981486577897577
0.5183989670755326,0.7689243027888446,ExtraTrees,Phase 2,0.6981486577897577
0.5203357004519045,0.7689243027888446,ExtraTrees,Phase 2,0.6981486577897577
0.5203357004519045,0.7729083665338645,ExtraTrees,Phase 2,0.6981486577897577
0.5261459005810201,0.7729083665338645,ExtraTrees,Phase 2,0.6981486577897577
0.5261459005810201,0.7808764940239044,ExtraTrees,Phase 2,0.6981486577897577
0.5326016785022595,0.7808764940239044,ExtraTrees,Phase 2,0.6981486577897577
0.5326016785022595,0.7848605577689243,ExtraTrees,Phase 2,0.6981486577897577
0.5345384118786314,0.7848605577689243,ExtraTrees,Phase 2,0.6981486577897577
0.5345384118786314,0.7888446215139442,ExtraTrees,Phase 2,0.6981486577897577
0.5422853453841188,0.7888446215139442,ExtraTrees,Phase 2,0.6981486577897577
0.5422853453841188,0.7928286852589641,ExtraTrees,Phase 2,0.6981486577897577
0.5442220787604907,0.7928286852589641,ExtraTrees,Phase 2,0.6981486577897577
0.5442220787604907,0.8007968127490039,ExtraTrees,Phase 2,0.6981486577897577
0.5461588121368625,0.8007968127490039,ExtraTrees,Phase 2,0.6981486577897577
0.5461588121368625,0.8047808764940239,ExtraTrees,Phase 2,0.6981486577897577
0.5493867010974822,0.8047808764940239,ExtraTrees,Phase 2,0.6981486577897577
0.5493867010974822,0.8087649402390438,ExtraTrees,Phase 2,0.6981486577897577
0.552614590058102,0.8087649402390438,ExtraTrees,Phase 2,0.6981486577897577
0.552614590058102,0.8127490039840638,ExtraTrees,Phase 2,0.6981486577897577
0.55390574564235,0.8127490039840638,ExtraTrees,Phase 2,0.6981486577897577
0.55390574564235,0.8167330677290837,ExtraTrees,Phase 2,0.6981486577897577
0.5551969012265978,0.8167330677290837,ExtraTrees,Phase 2,0.6981486577897577
0.5551969012265978,0.8207171314741036,ExtraTrees,Phase 2,0.6981486577897577
0.5584247901872176,0.8207171314741036,ExtraTrees,Phase 2,0.6981486577897577
0.5584247901872176,0.8247011952191236,ExtraTrees,Phase 2,0.6981486577897577
0.5590703679793415,0.8247011952191236,ExtraTrees,Phase 2,0.6981486577897577
0.5590703679793415,0.8326693227091634,ExtraTrees,Phase 2,0.6981486577897577
0.5597159457714654,0.8326693227091634,ExtraTrees,Phase 2,0.6981486577897577
0.5597159457714654,0.8366533864541833,ExtraTrees,Phase 2,0.6981486577897577
0.5610071013557134,0.8366533864541833,ExtraTrees,Phase 2,0.6981486577897577
0.5610071013557134,0.8406374501992032,ExtraTrees,Phase 2,0.6981486577897577
0.5706907682375726,0.8406374501992032,ExtraTrees,Phase 2,0.6981486577897577
0.5706907682375726,0.8446215139442231,ExtraTrees,Phase 2,0.6981486577897577
0.579083279535184,0.8446215139442231,ExtraTrees,Phase 2,0.6981486577897577
0.579083279535184,0.848605577689243,ExtraTrees,Phase 2,0.6981486577897577
0.5887669464170433,0.848605577689243,ExtraTrees,Phase 2,0.6981486577897577
0.5887669464170433,0.852589641434263,ExtraTrees,Phase 2,0.6981486577897577
0.5900581020012912,0.852589641434263,ExtraTrees,Phase 2,0.6981486577897577
